Date,EUR,CHF,CNY,GBP,JPY,G-coin
28/12/1996,1.24,1.35,8.3,0.59,115.3,1.068283547
29/12/1996,1.24,1.35,8.3,0.59,115.3,1.068178687
30/12/1996,1.24,1.35,8.3,0.59,116.13,1.068073827
31/12/1996,1.25,1.34,8.3,0.58,115.95,1.067968968
01/01/1997,1.25,1.34,8.3,0.58,115.95,1.067864108
02/01/1997,1.25,1.35,8.3,0.59,115.65,1.067759249
03/01/1997,1.24,1.36,8.3,0.59,116.33,1.067654389
04/01/1997,1.24,1.36,8.3,0.59,116.33,1.06754953
05/01/1997,1.24,1.36,8.3,0.59,116.33,1.06744467
06/01/1997,1.24,1.35,8.3,0.59,115.8,1.067339811
07/01/1997,1.24,1.35,8.3,0.59,115.28,1.067234951
08/01/1997,1.23,1.36,8.3,0.59,115.75,1.067130092
09/01/1997,1.23,1.37,8.3,0.59,116.38,1.067025232
10/01/1997,1.23,1.38,8.3,0.6,116.1,1.066920373
11/01/1997,1.23,1.38,8.3,0.6,116.1,1.066815513
12/01/1997,1.23,1.38,8.3,0.6,116.1,1.066710654
13/01/1997,1.22,1.38,8.3,0.6,116.47,1.066605794
14/01/1997,1.22,1.37,8.3,0.6,116.88,1.066500935
15/01/1997,1.22,1.37,8.3,0.59,116.88,1.066396075
16/01/1997,1.22,1.38,8.3,0.6,116.53,1.066291216
17/01/1997,1.2,1.4,8.3,0.6,117.32,1.066186356
18/01/1997,1.2,1.4,8.3,0.6,117.32,1.066081497
19/01/1997,1.2,1.4,8.3,0.6,117.32,1.065976637
20/01/1997,1.2,1.42,8.3,0.6,118,1.065871778
21/01/1997,1.2,1.42,8.3,0.6,117.93,1.065766918
22/01/1997,1.19,1.43,8.3,0.61,118.98,1.065662059
23/01/1997,1.18,1.42,8.3,0.61,119.34,1.065557199
24/01/1997,1.19,1.41,8.3,0.61,118.93,1.06545234
25/01/1997,1.19,1.41,8.3,0.61,118.93,1.06534748
26/01/1997,1.19,1.41,8.3,0.61,118.93,1.065242621
27/01/1997,1.18,1.43,8.29,0.62,119.53,1.065137761
28/01/1997,1.18,1.43,8.29,0.62,121.07,1.065032902
29/01/1997,1.18,1.43,8.29,0.62,122.19,1.064928042
30/01/1997,1.18,1.42,8.29,0.62,121.81,1.064823183
31/01/1997,1.18,1.42,8.29,0.62,121.43,1.064718323
01/02/1997,1.18,1.42,8.29,0.62,121.43,1.064613464
02/02/1997,1.18,1.42,8.29,0.62,121.43,1.064508604
03/02/1997,1.18,1.42,8.29,0.62,121.66,1.064403745
04/02/1997,1.18,1.43,8.29,0.62,122.46,1.064298885
05/02/1997,1.18,1.42,8.29,0.61,123.38,1.064194026
06/02/1997,1.17,1.43,8.29,0.61,123.78,1.064089166
07/02/1997,1.17,1.43,8.29,0.61,122.95,1.063984307
08/02/1997,1.17,1.43,8.29,0.61,122.95,1.063934149
09/02/1997,1.17,1.43,8.29,0.61,122.95,1.063883992
10/02/1997,1.17,1.43,8.29,0.61,122.78,1.063833835
11/02/1997,1.16,1.44,8.29,0.61,123.32,1.063783677
12/02/1997,1.16,1.45,8.29,0.61,124.27,1.06373352
13/02/1997,1.15,1.45,8.29,0.62,124.4,1.063683362
14/02/1997,1.15,1.46,8.29,0.62,124.35,1.063633205
15/02/1997,1.15,1.46,8.29,0.62,124.35,1.063583047
16/02/1997,1.15,1.46,8.29,0.62,124.35,1.06353289
17/02/1997,1.15,1.48,8.29,0.62,124.35,1.063482733
18/02/1997,1.15,1.47,8.29,0.62,123.88,1.063432575
19/02/1997,1.14,1.49,8.29,0.62,124.48,1.063382418
20/02/1997,1.15,1.47,8.29,0.62,122.47,1.06333226
21/02/1997,1.15,1.47,8.29,0.62,123.3,1.063282103
22/02/1997,1.15,1.47,8.29,0.62,123.3,1.063231946
23/02/1997,1.15,1.47,8.29,0.62,123.3,1.063181788
24/02/1997,1.16,1.46,8.29,0.61,122.23,1.063131631
25/02/1997,1.16,1.46,8.29,0.61,121.61,1.063081473
26/02/1997,1.15,1.48,8.29,0.61,122.04,1.063031316
27/02/1997,1.15,1.47,8.29,0.61,120.65,1.062981158
28/02/1997,1.15,1.48,8.3,0.61,120.12,1.062931001
01/03/1997,1.15,1.48,8.3,0.61,120.12,1.062880844
02/03/1997,1.15,1.48,8.3,0.61,120.12,1.062830686
03/03/1997,1.14,1.48,8.3,0.62,121.27,1.062780529
04/03/1997,1.14,1.49,8.3,0.62,122.16,1.062730371
05/03/1997,1.14,1.48,8.3,0.62,121.15,1.062680214
06/03/1997,1.13,1.48,8.3,0.62,121.17,1.062630056
07/03/1997,1.13,1.48,8.3,0.62,121.93,1.062579899
08/03/1997,1.13,1.48,8.3,0.62,121.93,1.062529742
09/03/1997,1.13,1.48,8.3,0.62,121.93,1.062479584
10/03/1997,1.14,1.47,8.3,0.62,121.62,1.062429427
11/03/1997,1.14,1.47,8.3,0.62,121.82,1.062379269
12/03/1997,1.14,1.46,8.3,0.63,122.15,1.062329112
13/03/1997,1.14,1.46,8.3,0.63,123.43,1.062278954
14/03/1997,1.15,1.46,8.3,0.62,123.45,1.062228797
15/03/1997,1.15,1.46,8.3,0.62,123.45,1.06217864
16/03/1997,1.15,1.46,8.3,0.62,123.45,1.062128482
17/03/1997,1.15,1.46,8.3,0.63,123.75,1.062078325
18/03/1997,1.16,1.44,8.3,0.63,122.47,1.062028167
19/03/1997,1.15,1.44,8.3,0.63,122.78,1.06197801
20/03/1997,1.14,1.45,8.3,0.63,123.75,1.061927852
21/03/1997,1.15,1.46,8.3,0.62,122.78,1.061877695
22/03/1997,1.15,1.46,8.3,0.62,122.78,1.061827538
23/03/1997,1.15,1.46,8.3,0.62,122.78,1.06177738
24/03/1997,1.15,1.46,8.3,0.62,122.97,1.061727223
25/03/1997,1.15,1.47,8.3,0.62,123.77,1.061677065
26/03/1997,1.15,1.46,8.3,0.61,124.07,1.061626908
27/03/1997,1.16,1.45,8.3,0.61,123.63,1.06157675
28/03/1997,1.16,1.45,8.3,0.61,124.1,1.061526593
29/03/1997,1.16,1.45,8.3,0.61,124.1,1.061476436
30/03/1997,1.16,1.45,8.3,0.61,124.1,1.061426278
31/03/1997,1.17,1.45,8.3,0.61,123.78,1.061376121
01/04/1997,1.17,1.44,8.3,0.61,121.75,1.061325963
02/04/1997,1.16,1.44,8.3,0.61,123.28,1.061275806
03/04/1997,1.17,1.43,8.3,0.61,122.59,1.061225648
04/04/1997,1.16,1.44,8.3,0.61,124.29,1.061175491
05/04/1997,1.16,1.44,8.3,0.61,124.29,1.061125334
06/04/1997,1.16,1.44,8.3,0.61,124.29,1.061075176
07/04/1997,1.14,1.47,8.3,0.61,125.72,1.061025019
08/04/1997,1.14,1.47,8.3,0.62,126.31,1.060974861
09/04/1997,1.13,1.48,8.3,0.62,126.85,1.060924704
10/04/1997,1.14,1.47,8.3,0.62,125.7,1.060874546
11/04/1997,1.13,1.46,8.3,0.61,126.15,1.060824389
12/04/1997,1.13,1.46,8.3,0.61,126.15,1.060774232
13/04/1997,1.13,1.46,8.3,0.61,126.15,1.060724074
14/04/1997,1.13,1.47,8.3,0.62,126.57,1.060673917
15/04/1997,1.13,1.47,8.3,0.61,126.05,1.060623759
16/04/1997,1.13,1.47,8.3,0.62,125.85,1.060573602
17/04/1997,1.13,1.47,8.3,0.61,125.95,1.060523444
18/04/1997,1.14,1.46,8.3,0.61,125.85,1.060473287
19/04/1997,1.14,1.46,8.3,0.61,125.85,1.06042313
20/04/1997,1.14,1.46,8.3,0.61,125.85,1.060372972
21/04/1997,1.15,1.44,8.29,0.61,125.38,1.060322815
22/04/1997,1.13,1.46,8.29,0.61,126.32,1.060272657
23/04/1997,1.14,1.46,8.29,0.62,126.07,1.0602225
24/04/1997,1.13,1.46,8.29,0.62,126.15,1.060172342
25/04/1997,1.13,1.47,8.29,0.62,126.28,1.060122185
26/04/1997,1.13,1.47,8.29,0.62,126.28,1.060072028
27/04/1997,1.13,1.47,8.29,0.62,126.28,1.06002187
28/04/1997,1.13,1.47,8.29,0.62,126.88,1.059971713
29/04/1997,1.13,1.47,8.29,0.61,126.85,1.059921555
30/04/1997,1.13,1.47,8.29,0.62,127.1,1.059871398
01/05/1997,1.13,1.47,8.29,0.61,126.55,1.059821241
02/05/1997,1.13,1.47,8.29,0.62,126.7,1.059771083
03/05/1997,1.13,1.47,8.29,0.62,126.7,1.059720926
04/05/1997,1.13,1.47,8.29,0.62,126.7,1.059670768
05/05/1997,1.13,1.48,8.29,0.62,126.65,1.059620611
06/05/1997,1.13,1.46,8.29,0.61,125.42,1.059570453
07/05/1997,1.13,1.46,8.29,0.62,125.15,1.059520296
08/05/1997,1.14,1.45,8.29,0.62,123.68,1.059470139
09/05/1997,1.15,1.42,8.29,0.62,120.05,1.059419981
10/05/1997,1.15,1.42,8.29,0.62,120.05,1.059369824
11/05/1997,1.15,1.42,8.29,0.62,120.05,1.059319666
12/05/1997,1.14,1.44,8.29,0.62,119.38,1.05923582
13/05/1997,1.15,1.43,8.29,0.61,118.47,1.059151974
14/05/1997,1.15,1.44,8.29,0.61,116.95,1.059068127
15/05/1997,1.15,1.43,8.29,0.61,115.8,1.058984281
16/05/1997,1.15,1.42,8.29,0.61,115.8,1.058900435
17/05/1997,1.15,1.42,8.29,0.61,115.8,1.058816589
18/05/1997,1.15,1.42,8.29,0.61,115.8,1.058732742
19/05/1997,1.14,1.43,8.29,0.61,115.67,1.058648896
20/05/1997,1.16,1.39,8.29,0.61,112.7,1.05856505
21/05/1997,1.15,1.41,8.29,0.61,114.3,1.058481203
22/05/1997,1.15,1.41,8.29,0.61,116.1,1.058397357
23/05/1997,1.15,1.4,8.29,0.61,115.55,1.058313511
24/05/1997,1.15,1.4,8.29,0.61,115.55,1.058229664
25/05/1997,1.15,1.4,8.29,0.61,115.55,1.058145818
26/05/1997,1.15,1.39,8.29,0.61,116.25,1.058061972
27/05/1997,1.14,1.42,8.29,0.61,116.67,1.057978126
28/05/1997,1.15,1.41,8.29,0.61,115.7,1.057894279
29/05/1997,1.15,1.41,8.29,0.61,116.35,1.057810433
30/05/1997,1.14,1.41,8.29,0.61,116.2,1.057726587
31/05/1997,1.14,1.41,8.29,0.61,116.2,1.05764274
01/06/1997,1.14,1.41,8.29,0.61,116.2,1.057558894
02/06/1997,1.13,1.43,8.29,0.61,116.65,1.057475048
03/06/1997,1.13,1.44,8.29,0.61,116.03,1.057391202
04/06/1997,1.13,1.44,8.29,0.61,116.4,1.057307355
05/06/1997,1.13,1.45,8.29,0.61,115.62,1.057223509
06/06/1997,1.13,1.45,8.29,0.61,114.25,1.057139663
07/06/1997,1.13,1.45,8.29,0.61,114.25,1.057055816
08/06/1997,1.13,1.45,8.29,0.61,114.25,1.05697197
09/06/1997,1.14,1.44,8.29,0.61,113,1.056888124
10/06/1997,1.13,1.44,8.29,0.61,112.3,1.056804278
11/06/1997,1.13,1.44,8.29,0.61,111.35,1.056720431
12/06/1997,1.13,1.44,8.29,0.61,114.28,1.056636585
13/06/1997,1.12,1.44,8.29,0.61,114.87,1.056552739
14/06/1997,1.12,1.44,8.29,0.61,114.87,1.056468892
15/06/1997,1.12,1.44,8.29,0.61,114.87,1.056385046
16/06/1997,1.13,1.44,8.29,0.61,113.21,1.0563012
17/06/1997,1.13,1.44,8.29,0.61,113.25,1.056217353
18/06/1997,1.13,1.45,8.29,0.61,113.55,1.056133507
19/06/1997,1.13,1.44,8.29,0.61,114.22,1.056049661
20/06/1997,1.13,1.44,8.29,0.6,114.95,1.055965815
21/06/1997,1.13,1.44,8.29,0.6,114.95,1.055881968
22/06/1997,1.13,1.44,8.29,0.6,114.95,1.055798122
23/06/1997,1.14,1.43,8.29,0.6,114.78,1.055714276
24/06/1997,1.14,1.44,8.29,0.6,114.85,1.055630429
25/06/1997,1.14,1.44,8.29,0.6,113.8,1.055546583
26/06/1997,1.14,1.43,8.29,0.6,113.18,1.055462737
27/06/1997,1.13,1.46,8.29,0.6,114.6,1.055378891
28/06/1997,1.13,1.46,8.29,0.6,114.6,1.055295044
29/06/1997,1.13,1.46,8.29,0.6,114.6,1.055211198
30/06/1997,1.13,1.46,8.29,0.6,114.6,1.055127352
01/07/1997,1.12,1.47,8.29,0.6,114.9,1.055043505
02/07/1997,1.12,1.47,8.29,0.6,114.45,1.054959659
03/07/1997,1.12,1.47,8.29,0.59,113.63,1.054875813
04/07/1997,1.12,1.47,8.29,0.59,114.25,1.054791967
05/07/1997,1.12,1.47,8.29,0.59,114.25,1.05470812
06/07/1997,1.12,1.47,8.29,0.59,114.25,1.054624274
07/07/1997,1.12,1.46,8.29,0.59,112.75,1.054540428
08/07/1997,1.12,1.47,8.29,0.59,113.28,1.054456581
09/07/1997,1.12,1.46,8.29,0.59,112.73,1.054372735
10/07/1997,1.12,1.45,8.29,0.59,113.15,1.054288889
11/07/1997,1.11,1.47,8.29,0.59,114.25,1.054205043
12/07/1997,1.11,1.47,8.29,0.59,114.25,1.054121196
13/07/1997,1.11,1.47,8.29,0.59,114.25,1.05403735
14/07/1997,1.1,1.47,8.29,0.59,113.81,1.053953504
15/07/1997,1.1,1.47,8.29,0.6,115.65,1.053869657
16/07/1997,1.1,1.48,8.29,0.6,115.57,1.053785811
17/07/1997,1.1,1.48,8.29,0.6,115.85,1.053701965
18/07/1997,1.1,1.47,8.29,0.6,115.5,1.053618118
19/07/1997,1.1,1.47,8.29,0.6,115.5,1.053534272
20/07/1997,1.1,1.47,8.29,0.6,115.5,1.053450426
21/07/1997,1.1,1.48,8.29,0.6,116.2,1.05336658
22/07/1997,1.09,1.48,8.29,0.6,115.15,1.053282733
23/07/1997,1.09,1.49,8.29,0.6,115.65,1.053198887
24/07/1997,1.08,1.51,8.29,0.6,116.06,1.053115041
25/07/1997,1.08,1.52,8.29,0.6,116.91,1.053031194
26/07/1997,1.08,1.52,8.29,0.6,116.91,1.052947348
27/07/1997,1.08,1.52,8.29,0.6,116.91,1.052863502
28/07/1997,1.07,1.51,8.29,0.61,117.85,1.052779656
29/07/1997,1.07,1.52,8.29,0.61,118.4,1.052695809
30/07/1997,1.07,1.51,8.29,0.61,118.2,1.052611963
31/07/1997,1.07,1.51,8.29,0.61,118.55,1.052528117
01/08/1997,1.06,1.53,8.29,0.61,118.43,1.05244427
02/08/1997,1.06,1.53,8.29,0.61,118.43,1.052360424
03/08/1997,1.06,1.53,8.29,0.61,118.43,1.052276578
04/08/1997,1.06,1.52,8.29,0.61,118.12,1.052192732
05/08/1997,1.05,1.53,8.29,0.62,119.25,1.052108885
06/08/1997,1.05,1.53,8.29,0.62,118.56,1.052025039
07/08/1997,1.05,1.53,8.29,0.63,118.43,1.051941193
08/08/1997,1.07,1.51,8.29,0.63,114.6,1.051857346
09/08/1997,1.07,1.51,8.29,0.63,114.6,1.0517735
10/08/1997,1.07,1.51,8.29,0.63,114.6,1.051689654
11/08/1997,1.06,1.53,8.29,0.63,116.15,1.051605808
12/08/1997,1.06,1.53,8.29,0.63,116.35,1.051521961
13/08/1997,1.07,1.51,8.29,0.63,115.75,1.051970719
14/08/1997,1.07,1.52,8.29,0.63,117.85,1.052419476
15/08/1997,1.08,1.5,8.29,0.62,117.4,1.052868234
16/08/1997,1.08,1.5,8.29,0.62,117.4,1.053316992
17/08/1997,1.08,1.5,8.29,0.62,117.4,1.053765749
18/08/1997,1.07,1.52,8.29,0.62,118,1.054214507
19/08/1997,1.07,1.52,8.29,0.62,118.25,1.054663264
20/08/1997,1.06,1.52,8.29,0.63,117.68,1.055112022
21/08/1997,1.07,1.51,8.29,0.63,117.19,1.05556078
22/08/1997,1.08,1.5,8.29,0.62,118.41,1.056009537
23/08/1997,1.08,1.5,8.29,0.62,118.41,1.056458295
24/08/1997,1.08,1.5,8.29,0.62,118.41,1.056907052
25/08/1997,1.08,1.5,8.29,0.62,118.75,1.05735581
26/08/1997,1.09,1.48,8.29,0.62,118.05,1.057804568
27/08/1997,1.09,1.5,8.29,0.62,118.77,1.058253325
28/08/1997,1.1,1.48,8.29,0.62,118.9,1.058702083
29/08/1997,1.09,1.49,8.29,0.62,120.88,1.05915084
30/08/1997,1.09,1.49,8.29,0.62,120.88,1.059599598
31/08/1997,1.09,1.49,8.29,0.62,120.88,1.060048356
01/09/1997,1.08,1.49,8.29,0.62,120.88,1.060497113
02/09/1997,1.07,1.51,8.29,0.63,121.5,1.060945871
03/09/1997,1.08,1.5,8.29,0.63,120.85,1.061394628
04/09/1997,1.08,1.5,8.29,0.63,121.1,1.061843386
05/09/1997,1.09,1.48,8.29,0.63,121.18,1.062292144
06/09/1997,1.09,1.48,8.29,0.63,121.18,1.062740901
07/09/1997,1.09,1.48,8.29,0.63,121.18,1.063189659
08/09/1997,1.08,1.49,8.29,0.63,121.15,1.063638416
09/09/1997,1.08,1.49,8.29,0.63,118.77,1.064087174
10/09/1997,1.09,1.48,8.29,0.63,119.1,1.064535931
11/09/1997,1.1,1.47,8.29,0.63,119.62,1.064984689
12/09/1997,1.11,1.46,8.29,0.62,121,1.065433447
13/09/1997,1.11,1.46,8.29,0.62,121,1.065882204
14/09/1997,1.11,1.46,8.29,0.62,121,1.066330962
15/09/1997,1.11,1.45,8.29,0.62,120.18,1.066779719
16/09/1997,1.11,1.45,8.29,0.63,121.25,1.067228477
17/09/1997,1.11,1.46,8.29,0.62,120.93,1.067677235
18/09/1997,1.1,1.47,8.29,0.62,121.82,1.068125992
19/09/1997,1.1,1.46,8.29,0.62,122.16,1.06857475
20/09/1997,1.1,1.46,8.29,0.62,122.16,1.069023507
21/09/1997,1.1,1.46,8.29,0.62,122.16,1.069472265
22/09/1997,1.1,1.47,8.29,0.62,121.84,1.069921023
23/09/1997,1.1,1.47,8.29,0.62,122.03,1.07036978
24/09/1997,1.11,1.46,8.29,0.62,120.28,1.070818538
25/09/1997,1.11,1.45,8.29,0.61,121.13,1.071267295
26/09/1997,1.11,1.45,8.29,0.62,121.2,1.071716053
27/09/1997,1.11,1.45,8.29,0.62,121.2,1.072164811
28/09/1997,1.11,1.45,8.29,0.62,121.2,1.072613568
29/09/1997,1.11,1.45,8.29,0.62,120.84,1.073062326
30/09/1997,1.11,1.45,8.28,0.62,120.53,1.073511083
01/10/1997,1.1,1.46,8.28,0.62,120.91,1.073959841
02/10/1997,1.11,1.46,8.28,0.62,121.72,1.074408599
03/10/1997,1.12,1.45,8.28,0.62,122.06,1.074857356
04/10/1997,1.12,1.45,8.28,0.62,122.06,1.075306114
05/10/1997,1.12,1.45,8.28,0.62,122.06,1.075754871
06/10/1997,1.11,1.45,8.28,0.62,121.94,1.076203629
07/10/1997,1.11,1.45,8.28,0.62,122.45,1.076652387
08/10/1997,1.12,1.44,8.28,0.62,121.15,1.077101144
09/10/1997,1.12,1.46,8.28,0.62,121.18,1.077549902
10/10/1997,1.12,1.46,8.28,0.62,120.1,1.077998659
11/10/1997,1.12,1.46,8.28,0.62,120.1,1.078447417
12/10/1997,1.12,1.46,8.28,0.62,120.1,1.078896175
13/10/1997,1.12,1.46,8.28,0.62,121.03,1.079344932
14/10/1997,1.12,1.46,8.28,0.62,121.69,1.07979369
15/10/1997,1.12,1.46,8.28,0.62,121.05,1.080242447
16/10/1997,1.12,1.46,8.28,0.62,119.69,1.080691205
17/10/1997,1.11,1.47,8.28,0.62,120.75,1.081139963
18/10/1997,1.11,1.47,8.28,0.62,120.75,1.08158872
19/10/1997,1.11,1.47,8.28,0.62,120.75,1.082037478
20/10/1997,1.11,1.47,8.28,0.61,121.12,1.082486235
21/10/1997,1.1,1.49,8.28,0.61,120.9,1.082934993
22/10/1997,1.1,1.48,8.28,0.61,120.8,1.08338375
23/10/1997,1.12,1.46,8.28,0.61,121.85,1.083832508
24/10/1997,1.11,1.46,8.28,0.61,122.13,1.084281266
25/10/1997,1.11,1.46,8.28,0.61,122.13,1.084730023
26/10/1997,1.11,1.46,8.28,0.61,122.13,1.085178781
27/10/1997,1.12,1.44,8.28,0.6,121.6,1.085627538
28/10/1997,1.13,1.42,8.28,0.6,120.56,1.086076296
29/10/1997,1.14,1.41,8.28,0.6,120.82,1.086525054
30/10/1997,1.14,1.4,8.28,0.6,120.02,1.086973811
31/10/1997,1.14,1.4,8.28,0.6,120.4,1.087422569
01/11/1997,1.14,1.4,8.28,0.6,120.4,1.087871326
02/11/1997,1.14,1.4,8.28,0.6,120.4,1.088320084
03/11/1997,1.14,1.41,8.28,0.6,121.47,1.088768842
04/11/1997,1.15,1.4,8.28,0.59,122.05,1.089217599
05/11/1997,1.15,1.4,8.28,0.6,123.09,1.089666357
06/11/1997,1.15,1.41,8.28,0.59,123.27,1.090115114
07/11/1997,1.16,1.39,8.28,0.59,124.35,1.090563872
08/11/1997,1.16,1.39,8.28,0.59,124.35,1.09101263
09/11/1997,1.16,1.39,8.28,0.59,124.35,1.091461387
10/11/1997,1.16,1.39,8.28,0.59,124.4,1.091910145
11/11/1997,1.16,1.39,8.28,0.59,124.85,1.092358902
12/11/1997,1.15,1.39,8.28,0.59,126.53,1.09280766
13/11/1997,1.15,1.4,8.28,0.59,125.78,1.093256418
14/11/1997,1.14,1.4,8.28,0.59,125.4,1.093455367
15/11/1997,1.14,1.4,8.28,0.59,125.4,1.093654317
16/11/1997,1.14,1.4,8.28,0.59,125.4,1.093853267
17/11/1997,1.14,1.41,8.28,0.59,125.6,1.094052217
18/11/1997,1.15,1.4,8.28,0.59,126.12,1.094251167
19/11/1997,1.14,1.4,8.28,0.59,127.03,1.094450117
20/11/1997,1.14,1.41,8.28,0.59,125.91,1.094649067
21/11/1997,1.14,1.41,8.28,0.59,126.5,1.094848016
22/11/1997,1.14,1.41,8.28,0.59,126.5,1.095046966
23/11/1997,1.14,1.41,8.28,0.59,126.5,1.095245916
24/11/1997,1.14,1.41,8.28,0.59,126.81,1.095444866
25/11/1997,1.13,1.41,8.28,0.6,127.28,1.095643816
26/11/1997,1.12,1.42,8.28,0.6,127.02,1.095842766
27/11/1997,1.12,1.42,8.28,0.6,126.95,1.096041716
28/11/1997,1.12,1.43,8.28,0.59,127.88,1.096240665
29/11/1997,1.12,1.43,8.28,0.59,127.88,1.096439615
30/11/1997,1.12,1.43,8.28,0.59,127.88,1.096638565
01/12/1997,1.12,1.43,8.28,0.59,128.6,1.096837515
02/12/1997,1.11,1.43,8.28,0.59,128.61,1.097036465
03/12/1997,1.12,1.43,8.28,0.59,128.78,1.097235415
04/12/1997,1.12,1.43,8.28,0.6,129.37,1.097434365
05/12/1997,1.11,1.44,8.28,0.6,130.27,1.097633314
06/12/1997,1.11,1.44,8.28,0.6,130.27,1.097832264
07/12/1997,1.11,1.44,8.28,0.6,130.27,1.098031214
08/12/1997,1.11,1.46,8.28,0.61,130.4,1.098230164
09/12/1997,1.11,1.45,8.28,0.61,129.75,1.098429114
10/12/1997,1.11,1.45,8.28,0.61,129.45,1.098628064
11/12/1997,1.12,1.42,8.28,0.6,129.81,1.098827014
12/12/1997,1.11,1.44,8.28,0.61,130.35,1.099025963
13/12/1997,1.11,1.44,8.28,0.61,130.35,1.099224913
14/12/1997,1.11,1.44,8.28,0.61,130.35,1.099423863
15/12/1997,1.11,1.43,8.28,0.61,130.88,1.099622813
16/12/1997,1.11,1.44,8.28,0.61,130.78,1.099821763
17/12/1997,1.11,1.44,8.28,0.61,127.05,1.100020713
18/12/1997,1.11,1.44,8.28,0.6,128.72,1.100219663
19/12/1997,1.11,1.44,8.28,0.6,129.28,1.100418612
20/12/1997,1.11,1.44,8.28,0.6,129.28,1.100617562
21/12/1997,1.11,1.44,8.28,0.6,129.28,1.100816512
22/12/1997,1.11,1.44,8.28,0.6,130.14,1.101015462
23/12/1997,1.11,1.43,8.28,0.6,129.25,1.101214412
24/12/1997,1.12,1.43,8.28,0.6,129.72,1.101413362
25/12/1997,1.12,1.43,8.28,0.6,130.05,1.101612311
26/12/1997,1.12,1.43,8.28,0.6,130.43,1.101811261
27/12/1997,1.12,1.43,8.28,0.6,130.43,1.102010211
28/12/1997,1.12,1.43,8.28,0.6,130.43,1.102209161
29/12/1997,1.11,1.45,8.28,0.6,129.34,1.102408111
30/12/1997,1.11,1.45,8.28,0.6,130.13,1.102607061
31/12/1997,1.1,1.46,8.28,0.61,130.63,1.102806011
01/01/1998,1.1,1.46,8.28,0.61,130.63,1.10300496
02/01/1998,1.1,1.47,8.28,0.61,132.41,1.10320391
03/01/1998,1.1,1.47,8.28,0.61,132.41,1.10340286
04/01/1998,1.1,1.47,8.28,0.61,132.41,1.10360181
05/01/1998,1.08,1.48,8.28,0.61,133.57,1.10380076
06/01/1998,1.08,1.48,8.28,0.61,133.72,1.10399971
07/01/1998,1.08,1.48,8.28,0.62,131.57,1.10419866
08/01/1998,1.08,1.48,8.28,0.62,132.65,1.104397609
09/01/1998,1.08,1.48,8.28,0.62,132.03,1.104596559
10/01/1998,1.08,1.48,8.28,0.62,132.03,1.104795509
11/01/1998,1.08,1.48,8.28,0.62,132.03,1.104994459
12/01/1998,1.08,1.48,8.28,0.62,132.69,1.105193409
13/01/1998,1.09,1.48,8.28,0.61,131.45,1.105392359
14/01/1998,1.08,1.48,8.28,0.61,130.95,1.105591309
15/01/1998,1.08,1.5,8.28,0.61,129.84,1.105790258
16/01/1998,1.08,1.5,8.28,0.61,129.25,1.105989208
17/01/1998,1.08,1.5,8.28,0.61,129.25,1.106188158
18/01/1998,1.08,1.5,8.28,0.61,129.25,1.106387108
19/01/1998,1.08,1.5,8.28,0.61,129.03,1.106586058
20/01/1998,1.08,1.5,8.28,0.61,128.43,1.106785008
21/01/1998,1.08,1.48,8.28,0.61,127.02,1.106983958
22/01/1998,1.09,1.47,8.28,0.61,127.18,1.107182907
23/01/1998,1.11,1.44,8.28,0.6,125.6,1.107381857
24/01/1998,1.11,1.44,8.28,0.6,125.6,1.107580807
25/01/1998,1.11,1.44,8.28,0.6,125.6,1.107779757
26/01/1998,1.1,1.45,8.28,0.6,126.5,1.107978707
27/01/1998,1.1,1.45,8.28,0.61,125.35,1.108177657
28/01/1998,1.09,1.46,8.28,0.61,125.06,1.108376607
29/01/1998,1.08,1.47,8.28,0.61,125.85,1.108575556
30/01/1998,1.08,1.48,8.28,0.61,127.03,1.108774506
31/01/1998,1.08,1.48,8.28,0.61,127.03,1.108973456
01/02/1998,1.08,1.48,8.28,0.61,127.03,1.109172406
02/02/1998,1.09,1.47,8.28,0.61,126.45,1.109371356
03/02/1998,1.09,1.46,8.28,0.61,125.83,1.109570306
04/02/1998,1.1,1.45,8.28,0.6,123.72,1.109769256
05/02/1998,1.1,1.44,8.28,0.6,123.6,1.109968205
06/02/1998,1.09,1.46,8.28,0.61,123.88,1.110167155
07/02/1998,1.09,1.46,8.28,0.61,123.88,1.110366105
08/02/1998,1.09,1.46,8.28,0.61,123.88,1.110565055
09/02/1998,1.08,1.47,8.28,0.61,124.13,1.110764005
10/02/1998,1.09,1.46,8.28,0.62,123.25,1.110962955
11/02/1998,1.09,1.46,8.28,0.61,123.54,1.111161905
12/02/1998,1.09,1.45,8.28,0.61,124.69,1.111360854
13/02/1998,1.09,1.46,8.28,0.61,125.19,1.111559804
14/02/1998,1.09,1.46,8.28,0.61,125.19,1.111758754
15/02/1998,1.09,1.46,8.28,0.61,125.19,1.111897416
16/02/1998,1.09,1.46,8.28,0.61,125.92,1.112036078
17/02/1998,1.08,1.47,8.28,0.61,126.53,1.112174741
18/02/1998,1.09,1.47,8.28,0.61,126.45,1.112313403
19/02/1998,1.09,1.47,8.28,0.61,125.94,1.112452065
20/02/1998,1.09,1.47,8.28,0.61,127.83,1.112590727
21/02/1998,1.09,1.47,8.28,0.61,127.83,1.112729389
22/02/1998,1.09,1.47,8.28,0.61,127.83,1.112868051
23/02/1998,1.1,1.45,8.28,0.61,127.81,1.113006714
